subject,trial,image,time,Fixation POG X,Fixation POG Y,Fixation POG time since calibration,Fixation POG duration,Fixation POG ID,Valid POG fixation?,Best POG X,Best POG Y,Valid Best POG fixation?
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.35780,0.51212,0.54638,21.22638,0.13142,3723,1,0.50582,0.54669,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.37417,0.51141,0.54673,21.22638,0.14779,3723,1,0.50501,0.54986,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.39058,0.50908,0.54685,21.22638,0.16421,3723,1,0.48581,0.54807,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.40711,0.50732,0.54464,21.22638,0.18073,3723,1,0.48785,0.52024,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.42352,0.50576,0.54303,21.22638,0.19714,3723,1,0.48712,0.52370,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.44005,0.50435,0.54148,21.22638,0.21367,3723,1,0.48598,0.52136,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.45632,0.50266,0.54196,21.22638,0.22994,3723,1,0.47895,0.54871,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.47285,0.50113,0.54259,21.22638,0.24647,3723,1,0.47824,0.55211,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.48922,0.49937,0.54519,21.22638,0.26284,3723,1,0.47129,0.58671,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.50569,0.49816,0.54775,21.22638,0.27931,3723,1,0.47754,0.59128,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.52208,0.49704,0.55021,21.22638,0.29570,3723,1,0.47683,0.59458,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.53852,0.49650,0.55287,21.22638,0.31214,3723,1,0.48623,0.60334,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.55498,0.49605,0.55347,21.22638,0.32860,3723,1,0.48703,0.56543,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.57147,0.49560,0.55416,21.22638,0.34509,3723,1,0.48626,0.56872,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.58784,0.49572,0.55629,21.22638,0.36146,3723,1,0.49821,0.60315,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.60426,0.49573,0.55748,21.22638,0.37788,3723,1,0.49607,0.58476,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.62066,0.49574,0.55857,21.22638,0.39428,3723,1,0.49607,0.58476,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.63708,0.49586,0.56002,21.22638,0.41071,3723,1,0.49875,0.59631,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.65347,0.49530,0.56033,21.22638,0.42710,3723,1,0.48065,0.56843,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.66984,0.48630,0.58466,21.22638,0.42710,3723,0,0.48065,0.56843,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.68636,0.47927,0.58488,21.22638,0.42710,3723,0,0.47223,0.58510,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.70285,0.48009,0.59128,21.22638,0.42710,3723,0,0.48172,0.60409,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.71992,0.48050,0.59448,21.66984,0.05008,3724,1,0.48172,0.60409,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.73567,0.48092,0.60319,21.66984,0.06583,3724,1,0.48264,0.63800,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.75213,0.48203,0.60434,21.66984,0.08229,3724,1,0.48753,0.61013,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.76841,0.48286,0.60495,21.66984,0.09857,3724,1,0.48788,0.60856,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.78507,0.48206,0.60465,21.66984,0.11523,3724,1,0.47645,0.60258,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.80144,0.48299,0.60334,21.66984,0.13159,3724,1,0.49040,0.59285,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.81781,0.48377,0.60214,21.66984,0.14796,3724,1,0.49078,0.59129,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.83434,0.48597,0.60235,21.66984,0.16450,3724,1,0.50798,0.60450,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.85078,0.48690,0.60064,21.66984,0.18094,3724,1,0.49710,0.58177,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.86719,0.48771,0.59906,21.66984,0.19735,3724,1,0.49745,0.58021,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.88362,0.48707,0.59929,21.66984,0.21377,3724,1,0.47878,0.60221,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.90003,0.48772,0.60159,21.66984,0.23018,3724,1,0.49682,0.63374,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.91651,0.48831,0.60351,21.66984,0.24667,3724,1,0.49717,0.63232,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.93284,0.48969,0.60123,21.66984,0.26300,3724,1,0.51175,0.56477,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.94933,0.49063,0.59976,21.66984,0.27949,3724,1,0.50666,0.57481,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.96576,0.49194,0.59639,21.66984,0.29592,3724,1,0.51551,0.53579,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.98217,0.49320,0.58984,21.66984,0.31233,3724,1,0.51702,0.46529,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,21.99861,0.49492,0.58126,21.66984,0.32877,3724,1,0.52934,0.40971,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.01504,0.50766,0.54638,21.66984,0.32877,3724,0,0.53637,0.37150,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.03145,0.51435,0.49847,21.66984,0.32877,3724,0,0.52103,0.45056,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.04774,0.52333,0.46815,21.66984,0.32877,3724,0,0.54129,0.40750,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.06433,0.53454,0.42185,21.66984,0.32877,3724,0,0.54129,0.40750,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.08076,0.53871,0.42227,21.66984,0.32877,3724,0,0.54288,0.42268,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.09760,0.54379,0.40512,21.66984,0.32877,3724,0,0.55397,0.37082,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.11369,0.54634,0.39654,22.06433,0.04936,3725,1,0.55397,0.37082,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.13005,0.54914,0.38399,22.06433,0.06572,3725,1,0.56037,0.33378,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.14648,0.55110,0.36905,22.06433,0.08215,3725,1,0.56086,0.29438,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.16279,0.55249,0.35839,22.06433,0.09846,3725,1,0.56086,0.29438,1
s998,4,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_7d8.jpg,22.17925,0.54913,0.35029,22.06433,0.11492,3725,1,0.52558,0.29365,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.70484,0.57979,-0.24045,22.34323,0.23002,3726,0,0.58312,-0.28298,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.72123,0.58054,-0.28202,22.34323,0.23002,3726,0,0.58206,-0.36515,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.73772,0.57723,-0.32578,22.34323,0.23002,3726,0,0.56651,-0.32921,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.75405,0.57187,-0.32749,22.34323,0.23002,3726,0,0.56651,-0.32921,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.77061,0.57268,-0.33716,22.34323,0.23002,3726,0,0.57432,-0.35648,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.78740,0.57290,-0.32492,22.73772,0.04967,3727,1,0.57355,-0.28821,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.80343,0.57303,-0.31758,22.73772,0.06571,3727,1,0.57355,-0.28821,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.81987,0.57303,-0.31413,22.73772,0.08215,3727,1,0.57303,-0.29691,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.83624,0.57620,-0.33296,22.73772,0.09851,3727,1,0.59524,-0.44593,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.85267,0.57858,-0.34708,22.73772,0.11495,3727,1,0.59524,-0.44593,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.86912,0.57688,-0.35043,22.73772,0.13140,3727,1,0.56324,-0.37723,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.88556,0.57567,-0.34263,22.73772,0.14784,3727,1,0.56484,-0.27244,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.90209,0.57469,-0.33625,22.73772,0.16437,3727,1,0.56484,-0.27244,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.91852,0.57503,-0.34312,22.73772,0.18080,3727,1,0.57884,-0.41863,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.93507,0.57625,-0.35272,22.73772,0.19734,3727,1,0.59082,-0.46793,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.95142,0.57729,-0.36095,22.73772,0.21370,3727,1,0.59082,-0.46793,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.96774,0.57702,-0.36108,22.73772,0.23002,3727,1,0.57321,-0.36289,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,22.98402,0.57721,-0.36112,22.73772,0.24630,3727,1,0.58019,-0.36175,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.00056,0.57739,-0.36116,22.73772,0.26283,3727,1,0.58019,-0.36175,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.01697,0.57995,-0.39454,22.73772,0.26283,3727,0,0.58194,-0.47965,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.03335,0.57567,-0.40145,22.73772,0.26283,3727,0,0.57139,-0.40836,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.04980,0.57424,-0.40375,22.73772,0.26283,3727,0,0.57139,-0.40836,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.06618,0.56935,-0.40041,23.01697,0.04921,3728,1,0.55467,-0.39037,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.08264,0.57365,-0.40861,23.01697,0.06567,3728,1,0.59085,-0.44143,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.09907,0.57652,-0.41408,23.01697,0.08210,3728,1,0.59085,-0.44143,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.11542,0.57519,-0.41198,23.01697,0.09845,3728,1,0.56722,-0.39935,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.13189,0.57345,-0.40836,23.01697,0.11492,3728,1,0.56131,-0.38304,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.14839,0.57211,-0.40555,23.01697,0.13142,3728,1,0.56131,-0.38304,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.16482,0.57201,-0.40320,23.01697,0.14785,3728,1,0.57117,-0.38209,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.18119,0.57191,-0.40498,23.01697,0.16423,3728,1,0.57090,-0.42278,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.19761,0.57183,-0.40646,23.01697,0.18064,3728,1,0.57090,-0.42278,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.21407,0.57287,-0.41319,23.01697,0.19710,3728,1,0.58542,-0.49388,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.23050,0.57347,-0.42150,23.01697,0.21354,3728,1,0.58118,-0.52954,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.24697,0.57398,-0.42870,23.01697,0.23000,3728,1,0.58118,-0.52954,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.26334,0.57293,-0.42929,23.01697,0.24637,3728,1,0.55714,-0.43809,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.27978,0.57190,-0.42494,23.01697,0.26281,3728,1,0.55539,-0.35535,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.29631,0.57098,-0.42107,23.01697,0.27934,3728,1,0.55539,-0.35535,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.31295,0.57029,-0.41607,23.01697,0.29598,3728,1,0.55782,-0.32606,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.32948,0.56933,-0.41390,23.01697,0.31251,3728,1,0.55124,-0.37260,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.34590,0.56847,-0.41193,23.01697,0.32893,3728,1,0.55124,-0.37260,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.36225,0.56861,-0.41075,23.01697,0.34528,3728,1,0.57158,-0.38594,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.37847,0.56881,-0.40839,23.01697,0.36150,3728,1,0.57317,-0.35641,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.39503,0.56899,-0.40622,23.01697,0.37806,3728,1,0.57317,-0.35641,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.41142,0.56902,-0.41074,23.01697,0.39445,3728,1,0.56976,-0.51909,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.42801,0.56915,-0.40900,23.01697,0.41104,3728,1,0.57222,-0.36555,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.44450,0.56336,-0.38075,23.01697,0.41104,3728,0,0.57222,-0.36555,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.46095,0.55841,-0.45006,23.01697,0.41104,3728,0,0.55346,-0.51937,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.47725,0.56409,-0.44993,23.01697,0.41104,3728,0,0.57544,-0.44965,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.49369,0.56693,-0.44986,23.44450,0.04919,3729,1,0.57544,-0.44965,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.51014,0.56779,-0.45063,23.44450,0.06564,3729,1,0.57127,-0.45374,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.52656,0.56529,-0.48098,23.44450,0.08206,3729,1,0.55279,-0.63268,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.54300,0.56351,-0.50265,23.44450,0.09850,3729,1,0.55279,-0.63268,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.55936,0.56229,-0.48830,23.44450,0.11486,3729,1,0.55379,-0.38788,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.57585,0.56114,-0.47567,23.44450,0.13135,3729,1,0.55188,-0.37464,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.59226,0.56021,-0.46557,23.44450,0.14776,3729,1,0.55188,-0.37464,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.60872,0.55799,-0.46515,23.44450,0.16422,3729,1,0.53581,-0.46093,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.62507,0.55846,-0.47037,23.44450,0.18057,3729,1,0.56364,-0.52776,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.64140,0.55886,-0.47478,23.44450,0.19690,3729,1,0.56364,-0.52776,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.65807,0.55806,-0.47331,23.44450,0.21357,3729,1,0.54762,-0.45416,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.67453,0.55736,-0.47478,23.44450,0.23003,3729,1,0.54758,-0.49530,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.69107,0.55675,-0.47606,23.44450,0.24657,3729,1,0.54758,-0.49530,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.70708,0.55780,-0.48188,23.44450,0.26258,3729,1,0.57470,-0.57496,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.72356,0.55782,-0.48679,23.44450,0.27906,3729,1,0.55817,-0.57038,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.74005,0.55784,-0.49119,23.44450,0.29555,3729,1,0.55817,-0.57038,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.75656,0.55750,-0.48642,23.44450,0.31206,3729,1,0.55100,-0.39578,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.77297,0.55716,-0.48571,23.44450,0.32847,3729,1,0.55044,-0.47156,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.78935,0.55686,-0.48507,23.44450,0.34485,3729,1,0.55044,-0.47156,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.80584,0.55684,-0.48073,23.44450,0.36134,3729,1,0.55651,-0.38529,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.82230,0.55662,-0.48252,23.44450,0.37780,3729,1,0.55158,-0.52357,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.83855,0.55642,-0.48416,23.44450,0.39405,3729,1,0.55158,-0.52357,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.85500,0.55627,-0.47947,23.44450,0.41050,3729,1,0.55261,-0.36218,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.87139,0.55667,-0.47890,23.44450,0.42689,3729,1,0.56694,-0.46423,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.88785,0.55704,-0.47838,23.44450,0.44335,3729,1,0.56694,-0.46423,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.90427,0.55719,-0.48112,23.44450,0.45977,3729,1,0.56135,-0.55797,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.92054,0.55739,-0.48083,23.44450,0.47604,3729,1,0.56323,-0.47234,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.93701,0.55758,-0.48056,23.44450,0.49251,3729,1,0.56323,-0.47234,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.95355,0.55735,-0.48022,23.44450,0.50905,3729,1,0.55042,-0.46977,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.97023,0.55789,-0.47983,23.44450,0.52573,3729,1,0.57505,-0.46742,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,23.98642,0.55839,-0.47947,23.44450,0.54192,3729,1,0.57505,-0.46742,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.00284,0.55862,-0.47916,23.44450,0.55834,3729,1,0.56649,-0.46866,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.01921,0.55905,-0.47676,23.44450,0.57471,3729,1,0.57403,-0.39295,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.03556,0.55946,-0.47450,23.44450,0.59106,3729,1,0.57403,-0.39295,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.05208,0.55987,-0.47299,23.44450,0.60758,3729,1,0.57528,-0.41734,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.06841,0.56012,-0.47224,23.44450,0.62391,3729,1,0.56960,-0.44351,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.08486,0.56036,-0.47152,23.44450,0.64036,3729,1,0.56960,-0.44351,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.10131,0.58298,-0.51539,23.44450,0.64036,3729,0,0.73970,-1.27644,1
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.11770,0.58298,-0.51539,23.44450,0.64036,3729,0,0.73970,-1.27644,0
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.13412,0.58298,-0.51539,23.44450,0.64036,3729,0,0.73970,-1.27644,0
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.15056,0.00000,0.00000,23.44450,0.64036,3729,0,0.73970,-1.27644,0
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.16700,0.00000,0.00000,23.44450,0.64036,3729,0,0.73970,-1.27644,0
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.18347,0.00000,0.00000,23.44450,0.64036,3729,0,0.73970,-1.27644,0
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.19994,0.00000,0.00000,23.44450,0.64036,3729,0,0.73970,-1.27644,0
s998,5,C:/Users/expt102/Documents/gazepoint_code/gazepoint_psychopy/28px/fig2_9d10.jpg,24.21627,0.00000,0.00000,23.44450,0.64036,3729,0,0.73970,-1.27644,0
